order_id,customer_id,order_date,delivery_date,status,shipping_cost,total_amount,payment_method,ship_method,coupon_code,ship_city,ship_country
267,58,2021-05-17,2021-05-22,Delivered,9.99,2396.02,Amazon Pay,Standard,,Oklahoma City,USA
268,59,2022-09-17,2022-09-23,Delivered,0.0,57.3,PayPal,Priority,PRIME15,Houston,Canada
269,59,2022-08-11,,Cancelled,29.99,2523.13,Credit Card,Standard,,Toronto,USA
270,59,2023-01-11,,Processing,0.0,2799.49,Credit Card,Expedited,PRIME15,Seattle,USA
271,59,2021-06-08,2021-06-15,Delivered,5.99,1161.52,Debit Card,Expedited,,Columbus,Australia
272,59,2022-10-20,2022-10-23,returned,29.99,655.17,PayPal,Standard,SUMMER20,Austin,USA
273,60,2024-09-27,2024-09-28,Delivered,19.99,1741.5,PayPal,Standard,,Fort Worth,Australia
274,61,2023-05-31,2023-06-04,Delivered,14.99,2268.96,Gift Card,Priority,SAVE10,Phoenix,USA
275,61,2023-05-24,2023-05-26,Returned,29.99,2110.78,PayPal,Standard,,El Paso,Australia
276,61,2023-12-23,2023-12-28,Delivered,14.99,1477.04,Amazon Pay,Standard,SAVE10,San Diego,Germany
277,61,2021-07-07,,Cancelled,0.0,117.76,Debit Card,Standard,,Charlotte,USA
278,61,2021-10-24,2021-10-26,Delivered,0.0,1238.39,PayPal,Standard,SUMMER20,Sydney,USA
279,61,2022-08-05,2022-08-06,Returned,0.0,499.58,Credit Card,Standard,WELCOME5,Milwaukee,Canada
280,62,2022-09-02,2022-09-06,Delivered,5.99,3098.0,PayPal,Standard,PRIME15,Chicago,USA
281,62,2022-11-09,2022-11-10,Delivered,5.99,1108.42,Debit Card,Expedited,SUMMER20,Sydney,USA
282,62,2024-06-16,2024-06-20,Delivered,0.0,3090.73,Debit Card,Expedited,SAVE10,Oklahoma City,USA
283,62,2021-04-12,,Processing,19.99,37.77,Gift Card,Priority,,Baltimore,USA
284,62,2023-05-24,,Shipped,0.0,2988.11,Debit Card,Standard,,Portland,USA
285,62,2022-07-31,,Cancelled,0.0,1051.89,Credit Card,Same-Day,SUMMER20,San Francisco,USA
286,62,2022-09-18,2022-09-19,Delivered,14.99,2065.92,Credit Card,Standard,,Albuquerque,USA
287,62,2022-04-09,2022-04-12,Delivered,5.99,69.94,Gift Card,Priority,,Charlotte,USA
288,62,2024-04-30,,Processing,0.0,2122.98,Debit Card,Standard,,Indianapolis,USA
289,63,2021-01-17,2021-01-21,Delivered,19.99,614.95,Amazon Pay,Standard,SUMMER20,London,USA
290,63,2022-01-30,,Shipped,29.99,1450.67,PayPal,Priority,,Indianapolis,USA
291,63,2021-03-29,,Shipped,9.99,2970.42,Debit Card,Same-Day,,Houston,USA
292,63,2021-10-17,,Processing,29.99,410.65,PayPal,Standard,WELCOME5,Berlin,USA
293,64,2022-11-09,2022-11-12,Delivered,29.99,,Debit Card,Same-Day,,San Francisco,USA
294,65,2022-09-04,2022-09-07,Delivered,9.99,1363.72,Gift Card,Standard,,Columbus,USA
295,65,2022-01-11,2022-01-18,Delivered,19.99,2595.61,Credit Card,Priority,SUMMER20,Jacksonville,USA
296,65,2023-04-13,2023-04-19,Delivered,5.99,819.65,Gift Card,Expedited,,Manchester,USA
297,65,2021-03-08,2021-03-15,Delivered,19.99,1105.14,Credit Card,Expedited,,Melbourne,USA
298,65,2021-11-10,2021-11-16,Delivered,9.99,1539.16,Amazon Pay,Standard,SUMMER20,Columbus,USA
299,65,2021-04-30,2021-05-02,Delivered,29.99,2923.16,Gift Card,Standard,PRIME15,Portland,USA
300,65,2022-01-07,2022-01-09,Returned,29.99,3228.76,Gift Card,Priority,,Charlotte,USA
301,65,2021-10-07,2021-10-09,Delivered,14.99,3470.36,Amazon Pay,Standard,SAVE10,Fort Worth,USA
302,65,2023-04-17,2023-04-19,Returned,19.99,438.77,Credit Card,Standard,,Milwaukee,USA
303,65,2023-09-07,2023-09-12,Delivered,29.99,1110.01,Credit Card,Standard,SAVE10,Houston,USA
304,65,2021-12-21,2021-12-27,Delivered,29.99,911.52,Amazon Pay,Standard,FLASH25,Dallas,USA
305,66,2024-01-12,,Shipped,29.99,2039.53,Credit Card,Expedited,,Austin,USA
306,66,2024-09-17,2024-09-20,Delivered,5.99,214.13,Credit Card,Priority,FLASH25,San Antonio,Canada
307,67,2024-07-26,2024-07-28,Returned,9.99,379.49,PayPal,Standard,,Louisville,USA
308,67,2024-08-03,2024-08-05,Delivered,9.99,547.76,Credit Card,Expedited,,San Jose,USA
309,68,2021-03-24,2021-03-31,Delivered,9.99,1385.77,Gift Card,Priority,SAVE10,Vancouver,USA
310,68,2024-07-08,2024-07-12,Delivered,0.0,2782.56,Credit Card,Expedited,WELCOME5,Tucson,Canada
311,68,2021-03-27,2021-04-02,Delivered,19.99,1939.27,Credit Card,Expedited,,Houston,Canada
312,68,2022-08-20,2022-08-27,Delivered,0.0,2097.94,Debit Card,Standard,FLASH25,Las Vegas,USA
313,68,2024-05-10,,Processing,29.99,391.78,Amazon Pay,Expedited,FLASH25,San Francisco,USA
314,68,2022-03-28,2022-04-01,Delivered,0.0,1268.9,PayPal,Priority,PRIME15,Oklahoma City,USA
315,68,2024-04-25,,cancelled,0.0,3181.61,Gift Card,Same-Day,SAVE10,Denver,USA
316,68,2022-09-11,2022-09-12,Returned,29.99,1819.79,Credit Card,Standard,SUMMER20,Tucson,USA
317,68,2021-12-07,2021-12-14,Delivered,19.99,1327.56,Debit Card,Standard,SAVE10,Albuquerque,Canada
318,68,2022-06-12,2022-06-18,Delivered,9.99,1500.71,Debit Card,Standard,PRIME15,Charlotte,USA
319,68,2022-01-14,2022-01-16,Returned,29.99,605.03,Credit Card,Expedited,,Portland,USA
320,68,2024-01-17,2024-01-19,Delivered,0.0,106.94,PayPal,Priority,,Denver,USA
321,69,2022-10-23,,Cancelled,0.0,2074.03,Debit Card,Expedited,SAVE10,Milwaukee,USA
322,70,2024-09-30,2024-10-06,Delivered,29.99,2182.26,PayPal,Standard,PRIME15,Louisville,USA
323,70,2022-11-18,,Shipped,0.0,2265.61,Amazon Pay,Expedited,SAVE10,Manchester,USA
324,70,2021-03-31,,Shipped,29.99,2979.96,Debit Card,Priority,,San Antonio,USA
325,70,2021-06-06,,Processing,14.99,2322.98,Gift Card,Priority,PRIME15,Manchester,USA
326,70,2024-01-03,2024-01-05,Returned,0.0,372.89,Credit Card,Standard,PRIME15,Nashville,USA
327,70,2021-10-01,2021-10-02,Delivered,0.0,1999.36,Amazon Pay,Priority,SAVE10,Oklahoma City,UK
328,70,2022-11-02,,Cancelled,5.99,3310.6,Debit Card,Expedited,FLASH25,Dallas,USA
329,70,2022-08-30,2022-08-31,Delivered,19.99,3256.27,Amazon Pay,Priority,,Nashville,USA
330,70,2021-04-04,,Shipped,5.99,1866.32,Amazon Pay,Expedited,,Toronto,Germany
331,70,2023-07-04,2023-07-11,Delivered,14.99,2136.84,Gift Card,Expedited,,Austin,Canada
332,71,2021-08-16,2021-08-17,Delivered,9.99,1483.65,PayPal,Standard,,New York,USA
333,71,2022-02-07,2022-02-12,delivered,14.99,1392.14,Credit Card,Standard,,Jacksonville,USA
334,71,2022-05-16,2022-05-18,Delivered,0.0,3274.26,PayPal,Priority,,Sydney,Germany
335,71,2021-05-08,2021-05-12,Delivered,19.99,1518.36,Amazon Pay,Same-Day,,Birmingham,USA
336,71,2023-10-25,2023-10-29,Delivered,0.0,758.57,Debit Card,Standard,,San Diego,UK
337,71,2023-04-05,2023-04-09,Delivered,0.0,1524.85,Credit Card,Expedited,SAVE10,San Jose,Canada
338,72,2022-02-16,2022-02-22,Delivered,0.0,2358.86,Amazon Pay,Standard,,Tucson,Germany
339,72,2021-05-10,2021-05-14,Delivered,29.99,2579.63,Amazon Pay,Priority,PRIME15,San Antonio,USA
340,73,2024-07-12,,Processing,0.0,31.9,Debit Card,Standard,SAVE10,Phoenix,Germany
341,73,2021-09-18,2021-09-21,Returned,9.99,417.56,Credit Card,Expedited,,Manchester,USA
342,73,2024-01-14,,Shipped,9.99,631.9,PayPal,Expedited,PRIME15,Memphis,USA
343,73,2023-12-30,,Cancelled,14.99,3045.87,Credit Card,Priority,SAVE10,Nashville,Germany
344,74,2024-04-29,2024-05-01,Delivered,0.0,2112.18,Credit Card,Priority,FLASH25,Nashville,USA
345,74,2024-04-01,2024-04-02,Delivered,19.99,1668.38,Debit Card,Standard,,Albuquerque,Australia
346,74,2024-06-21,,Cancelled,14.99,23.43,Amazon Pay,Standard,WELCOME5,Las Vegas,Germany
347,74,2024-03-15,,Shipped,0.0,3338.09,Gift Card,Standard,,Baltimore,USA
348,74,2022-05-12,,Shipped,14.99,3303.6,Debit Card,Expedited,PRIME15,Denver,Australia
349,75,2021-02-27,,Shipped,0.0,2775.25,PayPal,Standard,,Austin,USA
350,75,2021-03-06,2021-03-10,Delivered,9.99,146.4,Credit Card,Standard,WELCOME5,Jacksonville,USA
351,75,2023-12-31,,Shipped,0.0,,Credit Card,Standard,,Nashville,UK
352,75,2024-02-03,2024-02-08,Delivered,9.99,924.07,Gift Card,Standard,PRIME15,Indianapolis,USA
353,75,2021-11-02,2021-11-04,Returned,0.0,12.21,PayPal,Expedited,,Melbourne,Germany
354,76,2024-08-14,2024-08-15,Delivered,5.99,1362.03,Debit Card,Same-Day,,Manchester,USA
355,76,2023-06-04,2023-06-07,returned,29.99,1684.68,Debit Card,Priority,,Baltimore,USA
356,78,2024-07-16,2024-07-20,Delivered,19.99,438.83,Credit Card,Standard,,Berlin,Germany
357,78,2021-03-30,,Cancelled,19.99,1206.87,PayPal,Standard,,Nashville,USA
358,78,2023-02-13,2023-02-20,Delivered,0.0,1139.39,Amazon Pay,Priority,,Milwaukee,USA
359,78,2022-01-13,2022-01-14,Delivered,5.99,833.33,Credit Card,Priority,,Los Angeles,USA
360,79,2022-09-22,2022-09-24,Returned,5.99,2399.72,Debit Card,Expedited,,Austin,USA
361,79,2022-04-20,2022-04-22,Delivered,9.99,2908.22,Credit Card,Same-Day,,Austin,Germany
362,79,2021-04-26,2021-05-02,Delivered,0.0,2307.86,Debit Card,Priority,SAVE10,San Jose,USA
363,79,2023-10-11,2023-10-15,Delivered,14.99,2252.46,Gift Card,Standard,FLASH25,Oklahoma City,UK
364,79,2022-10-28,2022-10-30,Delivered,5.99,604.39,Credit Card,Expedited,PRIME15,San Diego,Canada
365,79,2022-11-03,2022-11-05,Returned,9.99,242.29,Credit Card,Standard,SUMMER20,Berlin,USA
366,79,2022-06-14,2022-06-16,Returned,9.99,813.82,PayPal,Standard,,London,USA
367,79,2021-08-18,2021-08-19,Returned,5.99,2461.12,Credit Card,Standard,,Columbus,USA
368,79,2022-11-14,2022-11-18,Delivered,0.0,785.64,Debit Card,Expedited,FLASH25,Fort Worth,USA
369,79,2024-08-12,2024-08-17,Delivered,9.99,3277.82,PayPal,Expedited,,Jacksonville,Canada
370,80,2023-09-01,2023-09-02,Delivered,14.99,1527.43,PayPal,Expedited,,Nashville,USA
371,80,2022-11-01,2022-11-04,Delivered,9.99,2844.47,Gift Card,Expedited,,Milwaukee,Canada
372,80,2022-01-21,,Shipped,9.99,1743.01,PayPal,Priority,,Portland,Australia
373,80,2021-05-14,,Shipped,29.99,1392.23,PayPal,Expedited,SUMMER20,El Paso,USA
374,80,2024-06-02,2024-06-07,Delivered,0.0,2416.33,Gift Card,Standard,,Charlotte,Australia
375,80,2021-02-04,2021-02-06,Delivered,19.99,2483.96,Gift Card,Expedited,,London,USA
376,80,2022-08-12,2022-08-18,Delivered,5.99,2579.07,Debit Card,Priority,,Memphis,USA
377,80,2021-12-16,2021-12-19,Delivered,9.99,1156.79,Gift Card,Priority,WELCOME5,San Diego,Australia
378,80,2021-04-16,2021-04-18,Delivered,19.99,2047.49,Debit Card,Priority,SUMMER20,London,UK
379,80,2022-01-20,2022-01-27,Delivered,0.0,1622.81,Gift Card,Standard,SUMMER20,El Paso,USA
380,80,2022-06-29,2022-07-03,Delivered,29.99,567.97,Debit Card,Expedited,,Columbus,USA
381,81,2023-12-18,2023-12-21,Delivered,29.99,1881.95,Debit Card,Priority,WELCOME5,Philadelphia,USA
382,81,2022-11-21,2022-11-22,Delivered,0.0,2585.23,Debit Card,Priority,,Albuquerque,USA
383,81,2024-03-27,2024-03-30,Delivered,14.99,3016.44,Amazon Pay,Standard,,Oklahoma City,Canada
384,81,2024-01-08,2024-01-15,Delivered,19.99,51.49,PayPal,Expedited,,San Diego,USA
385,81,2024-03-24,2024-03-31,Delivered,0.0,877.68,Debit Card,Priority,SUMMER20,Dallas,USA
386,81,2022-12-17,2022-12-19,Delivered,0.0,2013.15,Gift Card,Expedited,WELCOME5,San Diego,USA
387,82,2022-11-03,2022-11-05,Delivered,19.99,1619.02,Gift Card,Priority,SAVE10,Louisville,USA
388,82,2021-10-14,2021-10-15,Returned,5.99,1788.7,Amazon Pay,Standard,SAVE10,Munich,USA
389,82,2021-01-15,,Processing,29.99,3418.24,Credit Card,Standard,,Indianapolis,USA
390,82,2024-08-25,,Processing,29.99,1320.75,Credit Card,Standard,,San Diego,USA
391,82,2023-02-17,,Shipped,19.99,2150.92,Amazon Pay,Priority,,Jacksonville,USA
392,82,2021-02-27,2021-03-04,Delivered,29.99,2279.05,Amazon Pay,Standard,,London,USA
393,82,2023-02-13,,Shipped,29.99,2469.74,Debit Card,Priority,,Columbus,USA
394,83,2023-04-19,,Shipped,5.99,3372.04,Gift Card,Standard,,Vancouver,USA
395,83,2021-01-17,,Shipped,9.99,737.77,Debit Card,Standard,,San Francisco,USA
396,84,2021-08-26,2021-09-02,Delivered,14.99,1116.29,PayPal,Standard,PRIME15,Vancouver,USA
397,84,2022-06-17,2022-06-23,Delivered,0.0,1998.14,Credit Card,Priority,,Seattle,USA
398,84,2022-12-20,2022-12-27,Delivered,29.99,2911.7,Amazon Pay,Priority,,San Diego,USA
399,84,2022-06-29,2022-06-30,Delivered,9.99,2823.09,Debit Card,Expedited,SUMMER20,Chicago,USA
400,84,2022-09-17,2022-09-22,Delivered,14.99,3155.0,Amazon Pay,Priority,,Las Vegas,Canada
401,84,2022-04-01,2022-04-03,Delivered,29.99,,Credit Card,Standard,,San Diego,USA
402,84,2022-01-31,2022-02-07,Delivered,9.99,3392.94,PayPal,Standard,SUMMER20,Austin,USA
403,84,2022-06-21,2022-06-27,Delivered,29.99,3045.92,Credit Card,Priority,,Dallas,USA
404,84,2022-07-04,,Shipped,0.0,2478.39,Credit Card,Expedited,,Columbus,USA
405,84,2022-07-09,,Processing,0.0,2942.26,Amazon Pay,Standard,,San Jose,USA
406,85,2024-01-20,2024-01-21,Returned,19.99,1957.49,Credit Card,Expedited,SAVE10,Jacksonville,USA
407,85,2023-02-04,2023-02-08,Delivered,29.99,513.09,Amazon Pay,Priority,PRIME15,San Antonio,USA
408,85,2023-12-29,2023-12-30,Delivered,5.99,1345.18,Amazon Pay,Standard,,New York,USA
409,85,2024-01-24,,Cancelled,19.99,602.72,Credit Card,Standard,,El Paso,USA
410,85,2023-03-12,,Cancelled,0.0,2003.63,Debit Card,Standard,,El Paso,USA
411,85,2023-09-02,2023-09-05,Delivered,0.0,1737.32,Debit Card,Standard,,Tucson,USA
412,85,2024-06-14,2024-06-15,Returned,29.99,130.78,Debit Card,Same-Day,WELCOME5,Louisville,Australia
413,86,2023-11-10,2023-11-11,Returned,9.99,507.45,Credit Card,Standard,FLASH25,Seattle,USA
414,86,2021-08-18,2021-08-19,Returned,14.99,2829.02,Credit Card,Priority,SUMMER20,Nashville,USA
415,86,2023-04-14,2023-04-16,Delivered,29.99,1062.35,PayPal,Priority,,San Jose,USA
416,87,2021-02-01,2021-02-04,Delivered,14.99,951.87,Credit Card,Standard,SUMMER20,Albuquerque,Canada
417,87,2022-01-05,,Cancelled,0.0,2363.67,Credit Card,Expedited,SAVE10,Dallas,Canada
418,87,2023-04-18,2023-04-24,Delivered,29.99,1057.38,PayPal,Standard,,Las Vegas,Australia
419,87,2024-01-12,,Processing,0.0,468.63,Credit Card,Expedited,,Milwaukee,UK
420,87,2023-04-09,,Shipped,29.99,1880.15,PayPal,Expedited,,Columbus,USA
421,87,2023-02-16,2023-02-17,Delivered,5.99,1098.75,Amazon Pay,Priority,,Birmingham,USA
422,87,2024-03-02,2024-03-07,Delivered,5.99,2172.79,Credit Card,Standard,,Portland,Australia
423,87,2023-12-20,2023-12-24,Delivered,19.99,2192.39,Amazon Pay,Standard,WELCOME5,Seattle,Canada
424,87,2023-06-15,,Shipped,0.0,1769.55,Gift Card,Expedited,,Seattle,USA
425,88,2021-10-31,2021-11-02,Delivered,0.0,705.56,PayPal,Standard,,El Paso,USA
426,88,2022-03-03,2022-03-04,Delivered,0.0,1924.42,PayPal,Priority,SAVE10,Melbourne,USA
427,88,2024-06-07,2024-06-08,Delivered,14.99,2690.73,Credit Card,Expedited,PRIME15,New York,USA
428,88,2024-04-02,2024-04-06,Delivered,19.99,2200.94,Amazon Pay,Same-Day,,Melbourne,UK
429,88,2024-03-28,2024-03-31,Returned,0.0,1364.83,Credit Card,Expedited,WELCOME5,Milwaukee,Canada
430,89,2023-03-07,2023-03-08,Delivered,14.99,2857.62,Amazon Pay,Same-Day,PRIME15,San Diego,USA
431,89,2022-05-16,2022-05-17,Returned,14.99,3089.51,Gift Card,Standard,FLASH25,San Francisco,USA
432,89,2023-10-24,2023-10-31,Delivered,29.99,1088.57,Credit Card,Standard,,Memphis,USA
433,90,2022-05-05,,Shipped,0.0,1568.21,Debit Card,Standard,SUMMER20,Melbourne,USA
434,90,2023-04-09,,Cancelled,19.99,197.3,Credit Card,Priority,FLASH25,Manchester,USA
435,90,2023-11-05,2023-11-07,Delivered,14.99,1569.12,Credit Card,Priority,PRIME15,San Jose,USA
436,91,2022-12-11,2022-12-12,Delivered,19.99,1143.42,Credit Card,Same-Day,PRIME15,Nashville,USA
437,91,2022-04-01,,Processing,0.0,39.39,Gift Card,Priority,WELCOME5,El Paso,USA
438,91,2024-01-30,2024-02-05,Delivered,0.0,2202.91,Credit Card,Standard,SUMMER20,Portland,USA
439,91,2021-03-06,2021-03-10,Delivered,0.0,203.28,Debit Card,Priority,WELCOME5,Indianapolis,UK
440,91,2021-10-21,2021-10-22,Returned,19.99,3077.64,PayPal,Expedited,,Las Vegas,USA
441,91,2021-09-14,2021-09-20,Delivered,14.99,,Credit Card,Same-Day,,San Francisco,USA
442,91,2023-02-21,2023-02-24,Delivered,0.0,3424.86,Credit Card,Expedited,,San Antonio,Germany
443,91,2021-06-30,,Processing,5.99,1752.28,Amazon Pay,Standard,,San Jose,USA
444,91,2022-04-27,,Processing,9.99,299.93,PayPal,Standard,,San Antonio,USA
445,91,2023-07-29,2023-08-02,Delivered,0.0,1787.76,PayPal,Standard,FLASH25,Portland,USA
446,91,2021-09-24,,Shipped,14.99,3078.83,Gift Card,Priority,WELCOME5,Seattle,Germany
447,92,2023-08-28,2023-08-29,returned,14.99,219.71,PayPal,Expedited,,Montreal,USA
448,92,2023-10-23,2023-10-27,Delivered,0.0,448.18,Amazon Pay,Standard,,Nashville,USA
449,92,2023-02-14,2023-02-16,Delivered,0.0,313.21,Credit Card,Standard,,Las Vegas,USA
450,92,2024-03-23,2024-03-24,Delivered,19.99,2421.44,Debit Card,Expedited,,Munich,Canada
451,92,2022-02-05,2022-02-10,Delivered,0.0,,Amazon Pay,Standard,,Melbourne,USA
452,92,2023-10-22,2023-10-29,Delivered,0.0,1853.54,Gift Card,Standard,PRIME15,Portland,USA
453,92,2021-02-07,,Processing,29.99,361.64,Credit Card,Standard,SAVE10,Seattle,USA
454,93,2022-05-22,2022-05-23,Delivered,0.0,1095.23,Credit Card,Same-Day,,San Jose,USA
455,93,2024-08-07,2024-08-11,Delivered,0.0,717.2,Debit Card,Priority,WELCOME5,Melbourne,Germany
456,93,2024-05-22,2024-05-23,Delivered,5.99,,Amazon Pay,Expedited,SAVE10,San Antonio,Canada
457,93,2021-07-22,2021-07-29,Delivered,19.99,1946.17,PayPal,Priority,,Las Vegas,Germany
458,93,2021-04-15,2021-04-18,Delivered,19.99,1004.28,Gift Card,Standard,,New York,USA
459,95,2023-06-16,,Processing,14.99,588.11,PayPal,Priority,WELCOME5,New York,Canada
460,95,2021-10-09,2021-10-12,Returned,19.99,801.17,PayPal,Standard,WELCOME5,Montreal,USA
461,95,2024-06-14,2024-06-15,Returned,0.0,2372.19,PayPal,Standard,,Vancouver,USA
462,95,2024-01-02,2024-01-06,Delivered,0.0,150.71,Debit Card,Standard,,Denver,UK
463,95,2021-01-31,2021-02-03,delivered,9.99,3036.29,Credit Card,Standard,SAVE10,Dallas,USA
464,95,2023-03-21,2023-03-23,Delivered,0.0,1373.55,Debit Card,Expedited,WELCOME5,Las Vegas,USA
465,96,2023-03-27,2023-03-28,Returned,9.99,2391.02,Debit Card,Same-Day,,Memphis,USA
466,96,2021-07-03,,Processing,0.0,2937.17,PayPal,Expedited,,Toronto,USA
467,96,2022-03-22,2022-03-25,Delivered,29.99,2274.23,PayPal,Standard,SAVE10,San Diego,Germany
468,96,2024-01-08,2024-01-13,Delivered,14.99,2994.93,Credit Card,Standard,,Milwaukee,Germany
469,96,2021-06-02,2021-06-05,Delivered,0.0,524.29,Amazon Pay,Standard,,Birmingham,USA
470,96,2022-08-19,,Cancelled,0.0,816.5,Credit Card,Same-Day,SUMMER20,Birmingham,USA
471,96,2021-07-11,2021-07-14,Delivered,0.0,3082.82,Credit Card,Priority,,Montreal,Australia
472,97,2021-09-08,,Processing,14.99,1185.99,Debit Card,Priority,WELCOME5,Phoenix,USA
473,97,2023-10-07,,Processing,0.0,827.39,Gift Card,Expedited,,Memphis,USA
474,97,2021-11-13,,Cancelled,19.99,169.19,PayPal,Same-Day,FLASH25,Louisville,USA
475,97,2021-11-11,,Shipped,9.99,2656.74,Credit Card,Expedited,,Tucson,USA
476,98,2021-03-17,,Processing,0.0,105.33,Amazon Pay,Expedited,,Louisville,USA
477,98,2024-08-28,2024-08-31,Returned,29.99,812.28,Debit Card,Priority,,Nashville,USA
478,98,2023-12-22,2023-12-29,Delivered,9.99,1044.81,Credit Card,Priority,,Jacksonville,USA
479,98,2021-04-13,2021-04-18,Delivered,5.99,2699.32,PayPal,Priority,,Birmingham,UK
480,98,2022-09-07,2022-09-11,Delivered,5.99,485.01,Amazon Pay,Priority,,Phoenix,USA
481,99,2022-03-03,2022-03-07,Delivered,19.99,492.89,Gift Card,Expedited,FLASH25,Montreal,Canada
482,99,2024-05-28,2024-06-01,Delivered,19.99,115.43,Gift Card,Expedited,,Charlotte,USA
483,100,2022-11-17,,Processing,5.99,31.03,Debit Card,Priority,,Fort Worth,Australia
484,100,2023-05-07,2023-05-10,delivered,9.99,1507.43,Amazon Pay,Standard,PRIME15,Albuquerque,USA
485,100,2023-08-29,2023-09-03,Delivered,9.99,2490.27,Debit Card,Standard,SAVE10,London,USA
486,101,2022-01-06,2022-01-07,Returned,19.99,2932.15,Credit Card,Priority,,San Jose,Canada
487,102,2021-08-06,2021-08-13,Delivered,5.99,2282.86,Amazon Pay,Expedited,PRIME15,Austin,USA
488,102,2022-08-27,2022-09-01,Delivered,5.99,407.93,Debit Card,Same-Day,,Memphis,USA
489,102,2021-08-01,,Cancelled,0.0,733.58,Credit Card,Priority,FLASH25,Baltimore,Australia
490,102,2024-01-31,2024-02-01,Delivered,5.99,653.5,Debit Card,Standard,PRIME15,Manchester,USA
491,103,2023-07-12,2023-07-13,Returned,29.99,3492.29,Credit Card,Standard,,New York,USA
492,104,2024-04-09,2024-04-11,Delivered,29.99,1611.34,Debit Card,Same-Day,,Albuquerque,USA
493,105,2023-06-28,,Cancelled,14.99,28.6,PayPal,Standard,SUMMER20,Houston,USA
494,105,2022-12-18,2022-12-24,Delivered,14.99,1144.42,Debit Card,Same-Day,,Tucson,USA
495,106,2022-01-05,2022-01-12,Delivered,14.99,421.38,Credit Card,Standard,,Sydney,USA
496,106,2021-05-02,2021-05-09,Delivered,9.99,1589.44,Amazon Pay,Priority,WELCOME5,Nashville,USA
497,106,2022-02-25,2022-03-01,Delivered,19.99,2196.84,Credit Card,Expedited,SUMMER20,New York,USA
498,106,2023-10-12,,Processing,29.99,3049.92,Debit Card,Priority,,Chicago,USA
499,106,2022-01-17,2022-01-20,Delivered,5.99,3088.59,Credit Card,Standard,,Charlotte,USA
500,106,2021-11-18,,Processing,0.0,,Debit Card,Standard,,Memphis,USA
501,106,2022-12-06,2022-12-07,Delivered,19.99,799.58,Credit Card,Same-Day,PRIME15,Melbourne,Canada
502,106,2024-02-10,2024-02-13,Delivered,0.0,2187.0,PayPal,Standard,SAVE10,Portland,USA
503,106,2024-04-27,,Cancelled,29.99,1885.54,Gift Card,Same-Day,,Dallas,USA
504,106,2022-07-08,2022-07-10,Delivered,0.0,1560.72,Credit Card,Priority,,San Diego,USA
505,107,2023-10-14,,Cancelled,9.99,1614.65,Debit Card,Standard,PRIME15,Jacksonville,Germany
506,107,2022-07-04,2022-07-09,Delivered,9.99,1203.22,PayPal,Priority,PRIME15,Albuquerque,USA
507,107,2022-04-15,2022-04-19,Delivered,19.99,1408.73,Credit Card,Priority,,San Jose,Canada
508,107,2024-07-13,,Cancelled,0.0,3141.57,Debit Card,Expedited,,Albuquerque,USA
509,107,2021-02-24,2021-03-01,Delivered,19.99,2598.98,PayPal,Standard,,Fort Worth,USA
510,107,2021-08-05,2021-08-08,Delivered,29.99,N/A,PayPal,Expedited,,San Antonio,USA
511,108,2024-09-26,2024-10-01,Delivered,9.99,3211.47,Amazon Pay,Priority,,San Francisco,USA
512,109,2021-07-11,2021-07-16,Delivered,29.99,897.76,Gift Card,Expedited,,Jacksonville,USA
513,109,2022-09-12,2022-09-16,Delivered,9.99,1729.56,Amazon Pay,Same-Day,,Austin,Australia
514,110,2022-12-27,2022-12-30,Delivered,0.0,589.09,Credit Card,Expedited,SUMMER20,Houston,UK
515,110,2022-11-15,2022-11-22,Delivered,19.99,1850.25,PayPal,Standard,FLASH25,Milwaukee,Canada
